id,project_name,experiment_description,epoch,start_time,duration(s),power_consumption(kWh),CO2_emissions(kg),CPU_name,GPU_name,OS,region/country,cost
f385eeb0-66a1-42ca-991a-decdbff3d4ef,K-Nearest Neighbor,training the <your model> model,,2025-06-11 16:54:27,20.740447759628296,8.566307621665663e-06,3.376127460928006e-06,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
c71a2a78-4500-43ce-bd4a-fb045f1249ce,MICE,training the <your model> model,,2025-06-11 16:54:54,1.445077896118164,1.9861696512710602e-07,7.827832244499966e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
415b1022-df12-4b96-833e-19814d0e58fc,LightGBM,training the <your model> model,,2025-06-11 16:55:01,1.7605955600738523,2.4363983057128285e-07,9.602259910526229e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
c21ea2b1-2feb-4870-ba29-6c6903b679a2,LOCF,training the <your model> model,,2025-06-11 16:55:09,0.7808563709259033,1.038010736040936e-07,4.090976772562456e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
53be767f-a058-4111-8293-05efda05462b,NOCB,training the <your model> model,,2025-06-11 16:55:16,0.783139705657959,1.0436526060914276e-07,4.1132123415493513e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
ff77e772-f2e8-41ef-930a-d99967c1993e,Linear Interpolation,training the <your model> model,,2025-06-11 16:55:23,0.8426094055175781,1.1351913577613005e-07,4.4739821234681054e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
1bdd7459-0b5a-4309-8061-8728a7527298,Linear Regression,training the <your model> model,,2025-06-11 16:55:30,10.075218200683594,1.4831858516582012e-06,5.845487582979753e-07,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
a3bb2f20-ca8c-4fff-bfcf-d56a985b8f88,K-Nearest Neighbor,training the <your model> model,,2025-06-11 16:55:46,94.63964486122131,5.995342011934589e-05,2.3628662077176244e-05,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
8f33bff3-ea80-47c2-aae4-cc39a4f201e1,MICE,training the <your model> model,,2025-06-11 16:57:27,189.9845764636993,0.0007496994014815,0.0002954692790136,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
b2267196-99f4-4612-b378-365c912fc5b4,LightGBM,training the <your model> model,,2025-06-11 17:00:43,19.889451265335083,2.3870130694268613e-05,9.407624298833065e-06,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
dec14ee4-c3b1-481f-b9bc-ff18f45681de,LOCF,training the <your model> model,,2025-06-11 17:01:09,0.7889716625213623,1.1252640861888116e-07,4.43485705856476e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
8d46c0af-f7d9-4fa3-8fe5-6fc2dcd29f61,NOCB,training the <your model> model,,2025-06-11 17:01:16,0.7932696342468262,1.1435035378876061e-07,4.5067418384164974e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
eb2adf20-3e38-426c-94dd-ca4afd1cb7ae,Linear Interpolation,training the <your model> model,,2025-06-11 17:01:23,0.8849639892578125,1.2993599758563813e-07,5.120998556045894e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
9fe5434a-b2cf-4732-bda5-25aa73ef9471,Linear Regression,training the <your model> model,,2025-06-11 17:01:30,24.53217339515686,8.732952940090115e-05,3.4418052138894955e-05,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
4ceaf6d9-4826-4362-a659-b23744a46161,K-Nearest Neighbor,training the <your model> model,,2025-06-11 17:02:01,145.2326169013977,9.20027574714698e-05,3.625985076638326e-05,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
603d2f8f-7bc2-4e6f-9f1c-f7e8e0b47fa7,MICE,training the <your model> model,,2025-06-11 17:04:32,154.81814122200012,0.0006155251814238,0.0002425889379272,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
17d06d5d-dd02-4f75-b19f-9f97f9ed42a4,LightGBM,training the <your model> model,,2025-06-11 17:07:13,47.6764087677002,8.130534622455293e-05,3.2043819137982126e-05,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
2d1e1df3-b66a-4536-8485-e7aaec9aaef4,LOCF,training the <your model> model,,2025-06-11 17:08:07,0.7754747867584229,1.2277752989604098e-07,4.8388711750037975e-08,"AMD Ryzen 5 7530U with Radeon Graphics/1 device(s), TDP:15.0", 0 device(s),Linux,NL/North Holland,0
